,ID,Name,Age,Nationality,Overall,Wage,Reactions,Composure,Vision,ShortPassing,BallControl,Photo,Flag
9692,224973,Arturo Molina,22.0,Spain,66,6000,58.0,75.0,62.0,70.0,71.0,https://cdn.sofifa.org/players/4/19/224973.png,https://cdn.sofifa.org/flags/45.png
9693,198094,C. Warner,30.0,United States,66,2000,65.0,60.0,62.0,63.0,67.0,https://cdn.sofifa.org/players/4/19/198094.png,https://cdn.sofifa.org/flags/95.png
9694,199118,V. Prodell,30.0,Sweden,66,2000,66.0,66.0,57.0,52.0,60.0,https://cdn.sofifa.org/players/4/19/199118.png,https://cdn.sofifa.org/flags/46.png
9695,223438,T. Renault,34.0,France,66,2000,62.0,53.0,12.0,30.0,26.0,https://cdn.sofifa.org/players/4/19/223438.png,https://cdn.sofifa.org/flags/18.png
9696,231886,A. Muyl,22.0,United States,66,2000,61.0,52.0,49.0,62.0,66.0,https://cdn.sofifa.org/players/4/19/231886.png,https://cdn.sofifa.org/flags/95.png
9697,240846,E. Apeh,21.0,Nigeria,66,5000,59.0,52.0,55.0,63.0,60.0,https://cdn.sofifa.org/players/4/19/240846.png,https://cdn.sofifa.org/flags/133.png
9698,235983,Alex Pozo,19.0,Spain,66,2000,55.0,55.0,59.0,67.0,70.0,https://cdn.sofifa.org/players/4/19/235983.png,https://cdn.sofifa.org/flags/45.png
9699,233168,D. Kikuchi,27.0,Japan,66,4000,63.0,59.0,60.0,62.0,62.0,https://cdn.sofifa.org/players/4/19/233168.png,https://cdn.sofifa.org/flags/163.png
9700,190160,R. Austin,33.0,Jamaica,66,3000,53.0,69.0,56.0,56.0,58.0,https://cdn.sofifa.org/players/4/19/190160.png,https://cdn.sofifa.org/flags/82.png
9701,191184,M. Machaj,29.0,Poland,66,3000,62.0,66.0,66.0,63.0,67.0,https://cdn.sofifa.org/players/4/19/191184.png,https://cdn.sofifa.org/flags/37.png
9702,199121,H. Radetinac,32.0,Serbia,66,2000,64.0,67.0,72.0,62.0,70.0,https://cdn.sofifa.org/players/4/19/199121.png,https://cdn.sofifa.org/flags/51.png
9703,141265,M. Mikić,38.0,Croatia,66,1000,63.0,60.0,67.0,68.0,67.0,https://cdn.sofifa.org/players/4/19/141265.png,https://cdn.sofifa.org/flags/10.png
9704,232657,M. Guevgeozián,32.0,Armenia,66,5000,70.0,62.0,55.0,39.0,65.0,https://cdn.sofifa.org/players/4/19/232657.png,https://cdn.sofifa.org/flags/3.png
9705,236241,G. Viscarra,25.0,Bolivia,66,0,51.0,41.0,24.0,24.0,14.0,https://cdn.sofifa.org/players/4/19/236241.png,https://cdn.sofifa.org/flags/53.png
9706,240081,I. Lapshov,19.0,Russia,66,1000,65.0,55.0,60.0,64.0,59.0,https://cdn.sofifa.org/players/4/19/240081.png,https://cdn.sofifa.org/flags/40.png
9707,175313,E. Fejzullahu,30.0,Kosovo,66,2000,64.0,59.0,66.0,64.0,63.0,https://cdn.sofifa.org/players/4/19/175313.png,https://cdn.sofifa.org/flags/219.png
9708,188625,J. Ekstrand,29.0,Sweden,66,3000,59.0,73.0,53.0,60.0,57.0,https://cdn.sofifa.org/players/4/19/188625.png,https://cdn.sofifa.org/flags/46.png
9709,235474,G. Rolando,23.0,Italy,66,8000,61.0,57.0,61.0,64.0,67.0,https://cdn.sofifa.org/players/4/19/235474.png,https://cdn.sofifa.org/flags/27.png
9710,204499,R. Inniss,23.0,England,66,11000,55.0,54.0,34.0,54.0,51.0,https://cdn.sofifa.org/players/4/19/204499.png,https://cdn.sofifa.org/flags/14.png
9711,237779,T. Yamashita,30.0,Japan,66,3000,62.0,53.0,28.0,55.0,56.0,https://cdn.sofifa.org/players/4/19/237779.png,https://cdn.sofifa.org/flags/163.png
9712,245459,X. Emmers,18.0,Belgium,66,7000,63.0,51.0,69.0,70.0,69.0,https://cdn.sofifa.org/players/4/19/245459.png,https://cdn.sofifa.org/flags/7.png
9713,221908,L. Morgan,21.0,Scotland,66,10000,49.0,59.0,65.0,60.0,64.0,https://cdn.sofifa.org/players/4/19/221908.png,https://cdn.sofifa.org/flags/42.png
9714,158676,W. Kvist,33.0,Denmark,66,6000,68.0,72.0,60.0,70.0,67.0,https://cdn.sofifa.org/players/4/19/158676.png,https://cdn.sofifa.org/flags/13.png
9715,239572,B. Jayiya,28.0,South Africa,66,1000,67.0,65.0,66.0,61.0,59.0,https://cdn.sofifa.org/players/4/19/239572.png,https://cdn.sofifa.org/flags/140.png
9716,182228,J. Huyghebaert,29.0,Belgium,66,4000,63.0,57.0,60.0,60.0,62.0,https://cdn.sofifa.org/players/4/19/182228.png,https://cdn.sofifa.org/flags/7.png
9717,203733,José Ángel,26.0,Spain,66,2000,68.0,67.0,67.0,64.0,65.0,https://cdn.sofifa.org/players/4/19/203733.png,https://cdn.sofifa.org/flags/45.png
9718,232405,Y. Hurtado,21.0,Colombia,66,1000,56.0,56.0,61.0,64.0,58.0,https://cdn.sofifa.org/players/4/19/232405.png,https://cdn.sofifa.org/flags/56.png
9719,187093,J. González,26.0,Mexico,66,4000,57.0,62.0,55.0,60.0,63.0,https://cdn.sofifa.org/players/4/19/187093.png,https://cdn.sofifa.org/flags/83.png
9720,189141,R. Söder,27.0,Sweden,66,2000,71.0,64.0,66.0,63.0,67.0,https://cdn.sofifa.org/players/4/19/189141.png,https://cdn.sofifa.org/flags/46.png
9721,202966,Choi Bo Kyung,30.0,Korea Republic,66,3000,68.0,51.0,57.0,67.0,55.0,https://cdn.sofifa.org/players/4/19/202966.png,https://cdn.sofifa.org/flags/167.png
9722,137686,A. Hadouir,35.0,Netherlands,66,2000,58.0,68.0,65.0,64.0,70.0,https://cdn.sofifa.org/players/4/19/137686.png,https://cdn.sofifa.org/flags/34.png
9723,224470,He Chao,23.0,China PR,66,3000,68.0,51.0,61.0,68.0,54.0,https://cdn.sofifa.org/players/4/19/224470.png,https://cdn.sofifa.org/flags/155.png
9724,245718,M. Booysen,29.0,South Africa,66,1000,59.0,57.0,44.0,44.0,49.0,https://cdn.sofifa.org/players/4/19/245718.png,https://cdn.sofifa.org/flags/140.png
9725,189910,C. Main,26.0,England,66,3000,59.0,62.0,41.0,55.0,58.0,https://cdn.sofifa.org/players/4/19/189910.png,https://cdn.sofifa.org/flags/14.png
9726,205015,J. Grimmer,24.0,Scotland,66,3000,57.0,61.0,56.0,62.0,60.0,https://cdn.sofifa.org/players/4/19/205015.png,https://cdn.sofifa.org/flags/42.png
9727,213719,A. Kann,27.0,United States,66,2000,62.0,46.0,54.0,27.0,20.0,https://cdn.sofifa.org/players/4/19/213719.png,https://cdn.sofifa.org/flags/95.png
9728,216023,M. Lepe,27.0,Chile,66,2000,66.0,59.0,66.0,71.0,66.0,https://cdn.sofifa.org/players/4/19/216023.png,https://cdn.sofifa.org/flags/55.png
9729,216535,J. Bandowski,24.0,Germany,66,4000,63.0,48.0,53.0,66.0,66.0,https://cdn.sofifa.org/players/4/19/216535.png,https://cdn.sofifa.org/flags/21.png
9730,51159,Nelson Ferreira,36.0,Portugal,66,3000,59.0,63.0,63.0,64.0,63.0,https://cdn.sofifa.org/players/4/19/51159.png,https://cdn.sofifa.org/flags/38.png
9731,192471,A. Matuszczyk,29.0,Poland,66,2000,61.0,66.0,65.0,68.0,67.0,https://cdn.sofifa.org/players/4/19/192471.png,https://cdn.sofifa.org/flags/37.png
9732,198104,D. Stahl,29.0,Germany,66,2000,63.0,66.0,55.0,64.0,62.0,https://cdn.sofifa.org/players/4/19/198104.png,https://cdn.sofifa.org/flags/21.png
9733,202968,Yun Il Lok,26.0,Korea Republic,66,2000,66.0,55.0,68.0,69.0,62.0,https://cdn.sofifa.org/players/4/19/202968.png,https://cdn.sofifa.org/flags/167.png
9734,210392,R. McLaughlin,23.0,Northern Ireland,66,3000,60.0,53.0,59.0,62.0,65.0,https://cdn.sofifa.org/players/4/19/210392.png,https://cdn.sofifa.org/flags/35.png
9735,228568,P. Joosten,22.0,Netherlands,66,5000,63.0,60.0,60.0,62.0,69.0,https://cdn.sofifa.org/players/4/19/228568.png,https://cdn.sofifa.org/flags/34.png
9736,242392,G. Magnani,22.0,Italy,66,10000,50.0,57.0,34.0,54.0,55.0,https://cdn.sofifa.org/players/4/19/242392.png,https://cdn.sofifa.org/flags/27.png
9737,208857,F. Bong,30.0,Cameroon,66,3000,57.0,55.0,31.0,60.0,40.0,https://cdn.sofifa.org/players/4/19/208857.png,https://cdn.sofifa.org/flags/103.png
9738,214489,M. Restrepo,37.0,Colombia,66,1000,68.0,61.0,59.0,69.0,64.0,https://cdn.sofifa.org/players/4/19/214489.png,https://cdn.sofifa.org/flags/56.png
9739,221657,T. Akindele,26.0,Canada,66,3000,60.0,62.0,58.0,58.0,63.0,https://cdn.sofifa.org/players/4/19/221657.png,https://cdn.sofifa.org/flags/70.png
9740,224217,R. van der Meer,23.0,Netherlands,66,2000,63.0,59.0,51.0,62.0,61.0,https://cdn.sofifa.org/players/4/19/224217.png,https://cdn.sofifa.org/flags/34.png
9741,158937,R. Gartler,32.0,Austria,66,6000,59.0,58.0,53.0,58.0,65.0,https://cdn.sofifa.org/players/4/19/158937.png,https://cdn.sofifa.org/flags/4.png
9742,226265,C. Lobos,21.0,Chile,66,2000,62.0,58.0,50.0,72.0,66.0,https://cdn.sofifa.org/players/4/19/226265.png,https://cdn.sofifa.org/flags/55.png
9743,162265,R. Cierzniak,35.0,Poland,66,2000,58.0,57.0,44.0,41.0,22.0,https://cdn.sofifa.org/players/4/19/162265.png,https://cdn.sofifa.org/flags/37.png
9744,190425,M. Abdellaoue,29.0,Norway,66,2000,68.0,68.0,43.0,56.0,64.0,https://cdn.sofifa.org/players/4/19/190425.png,https://cdn.sofifa.org/flags/36.png
9745,192473,L. Novak,29.0,England,66,4000,62.0,67.0,65.0,59.0,66.0,https://cdn.sofifa.org/players/4/19/192473.png,https://cdn.sofifa.org/flags/14.png
9746,202970,Jung Seung Yong,27.0,Korea Republic,66,2000,66.0,58.0,45.0,57.0,62.0,https://cdn.sofifa.org/players/4/19/202970.png,https://cdn.sofifa.org/flags/167.png
9747,228058,L. Gugganig,23.0,Austria,66,3000,67.0,53.0,48.0,62.0,58.0,https://cdn.sofifa.org/players/4/19/228058.png,https://cdn.sofifa.org/flags/4.png
9748,201179,A. Donnarumma,27.0,Italy,66,15000,62.0,63.0,33.0,11.0,23.0,https://cdn.sofifa.org/players/4/19/201179.png,https://cdn.sofifa.org/flags/27.png
9749,204763,P. Steinhart,25.0,Germany,66,2000,49.0,59.0,62.0,65.0,65.0,https://cdn.sofifa.org/players/4/19/204763.png,https://cdn.sofifa.org/flags/21.png
9750,225755,Olavide,22.0,Spain,66,3000,60.0,58.0,67.0,68.0,69.0,https://cdn.sofifa.org/players/4/19/225755.png,https://cdn.sofifa.org/flags/45.png
9751,229083,C. Jakobsen,25.0,Denmark,66,4000,59.0,54.0,67.0,65.0,61.0,https://cdn.sofifa.org/players/4/19/229083.png,https://cdn.sofifa.org/flags/13.png
9752,240859,Berrocal,18.0,Spain,66,2000,60.0,54.0,41.0,62.0,56.0,https://cdn.sofifa.org/players/4/19/240859.png,https://cdn.sofifa.org/flags/45.png
9753,241115,R. Amaral,21.0,Uruguay,66,4000,55.0,58.0,69.0,67.0,65.0,https://cdn.sofifa.org/players/4/19/241115.png,https://cdn.sofifa.org/flags/60.png
9754,202716,Abdón,25.0,Spain,66,3000,61.0,49.0,45.0,56.0,65.0,https://cdn.sofifa.org/players/4/19/202716.png,https://cdn.sofifa.org/flags/45.png
9755,210140,A. Al Mayoof,31.0,Saudi Arabia,66,8000,68.0,56.0,14.0,28.0,15.0,https://cdn.sofifa.org/players/4/19/210140.png,https://cdn.sofifa.org/flags/183.png
9756,235740,A. Paleari,25.0,Italy,66,1000,48.0,55.0,38.0,33.0,19.0,https://cdn.sofifa.org/players/4/19/235740.png,https://cdn.sofifa.org/flags/27.png
9757,240860,José Lara,18.0,Spain,66,2000,58.0,49.0,65.0,66.0,70.0,https://cdn.sofifa.org/players/4/19/240860.png,https://cdn.sofifa.org/flags/45.png
9758,205533,A. Juel Andersen,27.0,Denmark,66,3000,55.0,62.0,45.0,65.0,64.0,https://cdn.sofifa.org/players/4/19/205533.png,https://cdn.sofifa.org/flags/13.png
9759,221661,G. Vadalá,21.0,Argentina,66,5000,54.0,54.0,62.0,65.0,72.0,https://cdn.sofifa.org/players/4/19/221661.png,https://cdn.sofifa.org/flags/52.png
9760,241117,Borja Sánchez,22.0,Spain,66,3000,60.0,62.0,67.0,67.0,69.0,https://cdn.sofifa.org/players/4/19/241117.png,https://cdn.sofifa.org/flags/45.png
9761,183517,A. Ogogo,28.0,England,66,4000,64.0,77.0,60.0,68.0,66.0,https://cdn.sofifa.org/players/4/19/183517.png,https://cdn.sofifa.org/flags/14.png
9762,156894,D. Pratley,33.0,England,66,4000,72.0,62.0,63.0,64.0,65.0,https://cdn.sofifa.org/players/4/19/156894.png,https://cdn.sofifa.org/flags/14.png
9763,233182,K. Takayama,29.0,Japan,66,2000,68.0,66.0,64.0,62.0,73.0,https://cdn.sofifa.org/players/4/19/233182.png,https://cdn.sofifa.org/flags/163.png
9764,230623,S. Bakış,24.0,Turkey,66,4000,68.0,46.0,47.0,62.0,66.0,https://cdn.sofifa.org/players/4/19/230623.png,https://cdn.sofifa.org/flags/48.png
9765,241119,Dani Martín,19.0,Spain,66,1000,63.0,46.0,32.0,28.0,15.0,https://cdn.sofifa.org/players/4/19/241119.png,https://cdn.sofifa.org/flags/45.png
9766,183007,Zhang Wenzhao,31.0,China PR,66,5000,64.0,52.0,63.0,63.0,62.0,https://cdn.sofifa.org/players/4/19/183007.png,https://cdn.sofifa.org/flags/155.png
9767,209888,C. Goodwin,26.0,Australia,66,2000,60.0,63.0,63.0,58.0,66.0,https://cdn.sofifa.org/players/4/19/209888.png,https://cdn.sofifa.org/flags/195.png
9768,213984,J. Becerra,24.0,Colombia,66,1000,62.0,67.0,65.0,67.0,68.0,https://cdn.sofifa.org/players/4/19/213984.png,https://cdn.sofifa.org/flags/56.png
9769,219104,C. Bravo,24.0,Chile,66,2000,62.0,55.0,52.0,57.0,66.0,https://cdn.sofifa.org/players/4/19/219104.png,https://cdn.sofifa.org/flags/55.png
9770,234464,V. Ramis,23.0,Argentina,66,4000,58.0,61.0,54.0,61.0,64.0,https://cdn.sofifa.org/players/4/19/234464.png,https://cdn.sofifa.org/flags/52.png
9771,139489,F. Torres,35.0,Mexico,66,2000,63.0,65.0,66.0,70.0,66.0,https://cdn.sofifa.org/players/4/19/139489.png,https://cdn.sofifa.org/flags/83.png
9772,232929,M. Mihara,29.0,Japan,66,3000,66.0,52.0,55.0,70.0,67.0,https://cdn.sofifa.org/players/4/19/232929.png,https://cdn.sofifa.org/flags/163.png
9773,194785,T. Flanagan,26.0,Northern Ireland,66,4000,61.0,52.0,50.0,57.0,59.0,https://cdn.sofifa.org/players/4/19/194785.png,https://cdn.sofifa.org/flags/35.png
9774,206562,L. Thompson,23.0,Wales,66,7000,62.0,63.0,63.0,69.0,67.0,https://cdn.sofifa.org/players/4/19/206562.png,https://cdn.sofifa.org/flags/50.png
9775,215522,A. Schlager,22.0,Austria,66,2000,57.0,33.0,34.0,25.0,23.0,https://cdn.sofifa.org/players/4/19/215522.png,https://cdn.sofifa.org/flags/4.png
9776,216802,J. Kaprof,23.0,Argentina,66,4000,62.0,63.0,62.0,71.0,63.0,https://cdn.sofifa.org/players/4/19/216802.png,https://cdn.sofifa.org/flags/52.png
9777,221666,L. Mulholland,29.0,England,66,3000,68.0,66.0,60.0,68.0,67.0,https://cdn.sofifa.org/players/4/19/221666.png,https://cdn.sofifa.org/flags/14.png
9778,227810,S. Aasmundsen,28.0,Norway,66,2000,67.0,60.0,66.0,67.0,67.0,https://cdn.sofifa.org/players/4/19/227810.png,https://cdn.sofifa.org/flags/36.png
9779,238050,C. Ejuke,20.0,Nigeria,66,1000,58.0,57.0,54.0,58.0,68.0,https://cdn.sofifa.org/players/4/19/238050.png,https://cdn.sofifa.org/flags/133.png
9780,243170,F. Apaolaza,21.0,Argentina,66,4000,54.0,62.0,52.0,55.0,60.0,https://cdn.sofifa.org/players/4/19/243170.png,https://cdn.sofifa.org/flags/52.png
9781,188386,E. Butin,30.0,France,66,3000,69.0,59.0,65.0,58.0,64.0,https://cdn.sofifa.org/players/4/19/188386.png,https://cdn.sofifa.org/flags/18.png
9782,231139,J. Fitzwater,20.0,England,66,6000,57.0,60.0,45.0,57.0,50.0,https://cdn.sofifa.org/players/4/19/231139.png,https://cdn.sofifa.org/flags/14.png
9783,242915,M. Cholewiak,28.0,Poland,66,3000,61.0,56.0,47.0,66.0,67.0,https://cdn.sofifa.org/players/4/19/242915.png,https://cdn.sofifa.org/flags/37.png
9784,193251,C. Schösswendter,29.0,Austria,66,8000,52.0,53.0,31.0,56.0,52.0,https://cdn.sofifa.org/players/4/19/193251.png,https://cdn.sofifa.org/flags/4.png
9785,210148,R. Klaasen,24.0,Netherlands,66,2000,61.0,64.0,72.0,68.0,64.0,https://cdn.sofifa.org/players/4/19/210148.png,https://cdn.sofifa.org/flags/34.png
9786,199909,P. Pervan,30.0,Austria,66,8000,52.0,24.0,31.0,22.0,15.0,https://cdn.sofifa.org/players/4/19/199909.png,https://cdn.sofifa.org/flags/4.png
9787,164581,M. de Jong,31.0,Canada,66,2000,65.0,64.0,60.0,61.0,67.0,https://cdn.sofifa.org/players/4/19/164581.png,https://cdn.sofifa.org/flags/70.png
9788,244197,Corpas,26.0,Spain,66,3000,52.0,66.0,61.0,67.0,69.0,https://cdn.sofifa.org/players/4/19/244197.png,https://cdn.sofifa.org/flags/45.png
9789,181733,A. Lukse,30.0,Austria,66,3000,62.0,13.0,38.0,32.0,22.0,https://cdn.sofifa.org/players/4/19/181733.png,https://cdn.sofifa.org/flags/4.png
9790,199398,A. Wittwer,27.0,Switzerland,66,4000,60.0,56.0,59.0,57.0,63.0,https://cdn.sofifa.org/players/4/19/199398.png,https://cdn.sofifa.org/flags/47.png
9791,201958,E. Ebanks-Landell,25.0,England,66,15000,58.0,49.0,52.0,52.0,54.0,https://cdn.sofifa.org/players/4/19/201958.png,https://cdn.sofifa.org/flags/14.png
9792,206054,S. Gündüz,24.0,Germany,66,5000,68.0,54.0,54.0,63.0,63.0,https://cdn.sofifa.org/players/4/19/206054.png,https://cdn.sofifa.org/flags/21.png
9793,208614,A. Uryga,24.0,Poland,66,2000,63.0,56.0,49.0,62.0,54.0,https://cdn.sofifa.org/players/4/19/208614.png,https://cdn.sofifa.org/flags/37.png
9794,152038,J. Absalonsen,32.0,Denmark,66,4000,65.0,70.0,62.0,65.0,69.0,https://cdn.sofifa.org/players/4/19/152038.png,https://cdn.sofifa.org/flags/13.png
9795,202215,J. Willis,29.0,United States,66,2000,60.0,46.0,35.0,34.0,15.0,https://cdn.sofifa.org/players/4/19/202215.png,https://cdn.sofifa.org/flags/95.png
9796,224487,E. Brophy,22.0,Scotland,66,2000,59.0,55.0,67.0,60.0,64.0,https://cdn.sofifa.org/players/4/19/224487.png,https://cdn.sofifa.org/flags/42.png
9797,234727,T. Hübers,21.0,Germany,66,6000,55.0,58.0,53.0,63.0,60.0,https://cdn.sofifa.org/players/4/19/234727.png,https://cdn.sofifa.org/flags/21.png
9798,234983,Q. Laçi,22.0,Albania,66,2000,60.0,60.0,60.0,67.0,65.0,https://cdn.sofifa.org/players/4/19/234983.png,https://cdn.sofifa.org/flags/1.png
9799,244967,T. Mohamad,28.0,Syria,66,6000,61.0,58.0,54.0,66.0,64.0,https://cdn.sofifa.org/players/4/19/244967.png,https://cdn.sofifa.org/flags/186.png
9800,245480,Dyjan Azevedo,27.0,Brazil,66,3000,53.0,64.0,66.0,71.0,69.0,https://cdn.sofifa.org/players/4/19/245480.png,https://cdn.sofifa.org/flags/54.png
9801,198377,L. Palmer,26.0,Scotland,66,8000,64.0,64.0,63.0,64.0,64.0,https://cdn.sofifa.org/players/4/19/198377.png,https://cdn.sofifa.org/flags/42.png
9802,211433,F. Evangelista,26.0,Argentina,66,5000,62.0,53.0,58.0,63.0,60.0,https://cdn.sofifa.org/players/4/19/211433.png,https://cdn.sofifa.org/flags/52.png
9803,229865,Óscar Pinchi,22.0,Spain,66,11000,62.0,63.0,59.0,65.0,70.0,https://cdn.sofifa.org/players/4/19/229865.png,https://cdn.sofifa.org/flags/45.png
9804,244969,Z. Laaroubi,33.0,Morocco,66,5000,54.0,56.0,36.0,26.0,18.0,https://cdn.sofifa.org/players/4/19/244969.png,https://cdn.sofifa.org/flags/129.png
9805,214250,M. Palacios,25.0,Colombia,66,1000,58.0,58.0,43.0,59.0,63.0,https://cdn.sofifa.org/players/4/19/214250.png,https://cdn.sofifa.org/flags/56.png
9806,225258,Borja,21.0,Spain,66,2000,64.0,61.0,46.0,59.0,61.0,https://cdn.sofifa.org/players/4/19/225258.png,https://cdn.sofifa.org/flags/45.png
9807,210667,F. Vanzo,24.0,Belgium,66,3000,64.0,69.0,62.0,64.0,70.0,https://cdn.sofifa.org/players/4/19/210667.png,https://cdn.sofifa.org/flags/7.png
9808,214507,A. Zapata,33.0,Colombia,66,1000,64.0,64.0,58.0,68.0,63.0,https://cdn.sofifa.org/players/4/19/214507.png,https://cdn.sofifa.org/flags/56.png
9809,220139,S. Szmodics,22.0,England,66,4000,55.0,64.0,60.0,63.0,66.0,https://cdn.sofifa.org/players/4/19/220139.png,https://cdn.sofifa.org/flags/14.png
9810,235755,A. Trusty,19.0,United States,66,1000,63.0,49.0,29.0,58.0,49.0,https://cdn.sofifa.org/players/4/19/235755.png,https://cdn.sofifa.org/flags/95.png
9811,202988,Ryu Won Woo,27.0,Korea Republic,66,2000,57.0,57.0,57.0,26.0,22.0,https://cdn.sofifa.org/players/4/19/202988.png,https://cdn.sofifa.org/flags/167.png
9812,137708,F. Dick,33.0,Germany,66,2000,65.0,73.0,55.0,65.0,62.0,https://cdn.sofifa.org/players/4/19/137708.png,https://cdn.sofifa.org/flags/21.png
9813,203500,D. Rose,24.0,England,66,6000,62.0,60.0,57.0,58.0,60.0,https://cdn.sofifa.org/players/4/19/203500.png,https://cdn.sofifa.org/flags/14.png
9814,221932,M. Oesterhelweg,27.0,Germany,66,1000,60.0,54.0,52.0,64.0,65.0,https://cdn.sofifa.org/players/4/19/221932.png,https://cdn.sofifa.org/flags/21.png
9815,229868,D. Mignanelli,25.0,Italy,66,1000,65.0,63.0,37.0,61.0,68.0,https://cdn.sofifa.org/players/4/19/229868.png,https://cdn.sofifa.org/flags/27.png
9816,202989,Lee Jong Ho,26.0,Korea Republic,66,3000,65.0,60.0,67.0,55.0,65.0,https://cdn.sofifa.org/players/4/19/202989.png,https://cdn.sofifa.org/flags/167.png
9817,204269,Z. Clark,26.0,Scotland,66,2000,55.0,42.0,32.0,24.0,24.0,https://cdn.sofifa.org/players/4/19/204269.png,https://cdn.sofifa.org/flags/42.png
9818,215533,S. Stevens,26.0,Netherlands,66,2000,71.0,55.0,39.0,27.0,27.0,https://cdn.sofifa.org/players/4/19/215533.png,https://cdn.sofifa.org/flags/34.png
9819,225261,Sergio Gil,22.0,Spain,66,2000,60.0,61.0,67.0,73.0,71.0,https://cdn.sofifa.org/players/4/19/225261.png,https://cdn.sofifa.org/flags/45.png
9820,226541,U. Zeybek,23.0,Turkey,66,12000,55.0,56.0,66.0,70.0,64.0,https://cdn.sofifa.org/players/4/19/226541.png,https://cdn.sofifa.org/flags/48.png
9821,230125,A. Acosta,21.0,Mexico,66,5000,56.0,58.0,64.0,64.0,63.0,https://cdn.sofifa.org/players/4/19/230125.png,https://cdn.sofifa.org/flags/83.png
9822,232685,K. Oi,34.0,Japan,66,2000,52.0,57.0,35.0,40.0,42.0,https://cdn.sofifa.org/players/4/19/232685.png,https://cdn.sofifa.org/flags/163.png
9823,241389,Y. Sari,19.0,Turkey,66,6000,72.0,48.0,55.0,60.0,60.0,https://cdn.sofifa.org/players/4/19/241389.png,https://cdn.sofifa.org/flags/48.png
9824,244973,M. Ruiz,17.0,Mexico,66,2000,66.0,62.0,66.0,69.0,66.0,https://cdn.sofifa.org/players/4/19/244973.png,https://cdn.sofifa.org/flags/83.png
9825,53741,L. Holmes,31.0,England,66,4000,61.0,55.0,62.0,64.0,64.0,https://cdn.sofifa.org/players/4/19/53741.png,https://cdn.sofifa.org/flags/14.png
9826,212718,D. Powers,27.0,United States,66,3000,65.0,65.0,63.0,69.0,69.0,https://cdn.sofifa.org/players/4/19/212718.png,https://cdn.sofifa.org/flags/95.png
9827,155886,S. Henderson,30.0,Republic of Ireland,66,10000,70.0,42.0,45.0,28.0,18.0,https://cdn.sofifa.org/players/4/19/155886.png,https://cdn.sofifa.org/flags/25.png
9828,221934,S. Scougall,25.0,Scotland,66,2000,56.0,68.0,67.0,68.0,69.0,https://cdn.sofifa.org/players/4/19/221934.png,https://cdn.sofifa.org/flags/42.png
9829,165870,Cho Yong Hyung,34.0,Korea Republic,66,2000,64.0,62.0,65.0,63.0,54.0,https://cdn.sofifa.org/players/4/19/165870.png,https://cdn.sofifa.org/flags/167.png
9830,234222,Cho Young Wook,19.0,Korea Republic,66,2000,67.0,57.0,63.0,61.0,65.0,https://cdn.sofifa.org/players/4/19/234222.png,https://cdn.sofifa.org/flags/167.png
9831,239342,H. Koffi,21.0,Burkina Faso,66,4000,68.0,58.0,37.0,23.0,20.0,https://cdn.sofifa.org/players/4/19/239342.png,https://cdn.sofifa.org/flags/101.png
9832,208111,S. Sandberg,24.0,Sweden,66,2000,65.0,60.0,53.0,62.0,61.0,https://cdn.sofifa.org/players/4/19/208111.png,https://cdn.sofifa.org/flags/46.png
9833,211439,T. Gabuza,30.0,South Africa,66,1000,50.0,62.0,43.0,64.0,64.0,https://cdn.sofifa.org/players/4/19/211439.png,https://cdn.sofifa.org/flags/140.png
